DPA_PARROQ,DPA_DESPAR,altura_mean,pendiente_mean,distancia_rios,precipitaciones_mean,DPA_DESPRO,DPA_DESCAN,riesgo_inundacion,Densidad Poblacional,rango_altitudinal,riesgo_inundacion_cod,riesgo_predicho,probabilidad_riesgo_alto
110550,CHAGUARPAMBA,1119.99301720426,89.9985236853067,144.662655491045,112.96288327473,LOJA,CHAGUARPAMBA,Alto,34.0,1427,0,Medio,0.22
110551,BUENAVISTA,1265.55824828116,89.9984896885838,1248.80631851804,111.364559173584,LOJA,CHAGUARPAMBA,Bajo,27.0,1712,1,Medio,0.19
110552,EL ROSARIO,817.349720843672,89.9963275180561,3175.6826794748,118.989250914691,LOJA,CHAGUARPAMBA,Bajo,4.0,809,1,Nulo,0.18
110553,SANTA RUFINA,989.973491582139,89.995284480903,3198.72265436544,101.745037841797,LOJA,CHAGUARPAMBA,Nulo,22.0,1532,3,Medio,0.23
110554,AMARILLOS,1217.68844705264,89.998436823131,1679.4418694829,108.954262984426,LOJA,CHAGUARPAMBA,Bajo,28.0,1308,1,Medio,0.16
110650,AMALUZA,2562.49001978338,89.6658251200634,1382.28906215687,99.9383409288194,LOJA,ESPINDOLA,Bajo,34.0,2545,1,Bajo,0.04
110651,BELLAVISTA,1568.15970917308,89.9951144878883,2936.05097593966,94.839602273608,LOJA,ESPINDOLA,Nulo,28.0,1453,3,Nulo,0.09
110652,JIMBURA,2556.81610091833,89.9949444436472,1047.92953785176,101.556816768646,LOJA,ESPINDOLA,Bajo,21.0,2633,1,Bajo,0.04
110653,SANTA TERESITA,2430.92256161269,89.9987217079112,527.815369235593,98.3307249007686,LOJA,ESPINDOLA,Nulo,19.0,2231,3,Bajo,0.04
110654,27 DE ABRIL,1304.85681224508,89.9892288621626,1613.20447755947,93.47413334702,LOJA,ESPINDOLA,Nulo,45.0,938,3,Nulo,0.12
110655,EL INGENIO,2176.27566827487,89.9837215450942,175.277295880345,96.6080124651799,LOJA,ESPINDOLA,Nulo,23.0,2561,3,Bajo,0.08
110656,EL AIRO,2322.35579260059,89.9987657659285,1133.16262677799,94.6854963756743,LOJA,ESPINDOLA,Bajo,29.0,2347,1,Bajo,0.05
110750,GONZANAMA,2192.58655876605,89.9927107397936,466.706961951811,100.420846430461,LOJA,GONZANAMA,Medio,40.0,1463,2,Bajo,0.04
110751,CHANGAIMINA,1593.62776056851,89.9894663075316,2050.84110057987,103.10110831555,LOJA,GONZANAMA,Nulo,23.0,1583,3,Nulo,0.1
110753,NAMBACOLA,1672.36432234432,89.9863270929479,458.577395600196,82.3496931114975,LOJA,GONZANAMA,Nulo,14.0,1725,3,Bajo,0.1
110754,PURUNUMA,2211.16488671719,89.9956250228917,1873.20207223618,90.3914328123394,LOJA,GONZANAMA,Nulo,10.0,1815,3,Nulo,0.04
110756,SACAPALCA,1411.99571444394,89.9901625474983,1492.9433050749,93.6514885720242,LOJA,GONZANAMA,Nulo,15.0,1755,3,Bajo,0.15
110850,MACARA,784.998880242298,89.9835686467793,615.866611118986,85.7372129043477,LOJA,MACARA,Alto,41.0,2352,0,Alto,0.48
110851,LARAMA,1162.22287102054,89.9984632421676,1425.15425395993,97.2989728744716,LOJA,MACARA,Bajo,11.0,2200,1,Medio,0.27
110852,LA VICTORIA,1173.84386775587,89.9959928691625,2096.8996027828,99.3823664435025,LOJA,MACARA,Nulo,20.0,1729,3,Medio,0.2
110853,SABIANGO,1111.44745242996,89.9901583390319,653.208379010754,103.772273332645,LOJA,MACARA,Nulo,14.0,2033,3,Medio,0.27
110950,CATACOCHA,1455.10196027912,89.9941521705877,6271.31400179407,88.623959461404,LOJA,PALTAS,Alto,27.0,1753,0,Nulo,0.11
110951,CANGONAMA,1765.22249659232,89.99845700262,1357.96355122106,112.303537469161,LOJA,PALTAS,Nulo,21.0,1411,3,Bajo,0.07
110952,GUACHANAMA,1634.83860076138,89.9968248262841,2293.14090965506,96.0170001308475,LOJA,PALTAS,Nulo,9.0,2482,3,Bajo,0.15
110954,LAURO GUERRERO,1695.14961641771,89.9984455203367,2613.30674808336,112.277004006468,LOJA,PALTAS,Nulo,17.0,2326,3,Bajo,0.13
110956,ORIANGA,888.532658563118,89.9978956268953,1279.27868430926,103.370613199196,LOJA,PALTAS,Nulo,9.0,1583,3,Medio,0.28
110957,SAN ANTONIO,1310.19367407127,89.9977411108973,344.563945993226,96.3630981445312,LOJA,PALTAS,Bajo,31.0,1144,1,Bajo,0.14
110958,CASANGA,1151.19488765874,89.9807152127887,702.692376314346,93.0575423240662,LOJA,PALTAS,Bajo,33.0,1478,1,Medio,0.21
110959,YAMANA,1109.19386877633,89.9809276795016,346.627869802942,98.0030449315121,LOJA,PALTAS,Nulo,56.0,770,3,Medio,0.16
111050,ALAMOR,822.445536429458,89.9927929813245,3545.05475853232,107.613620796982,LOJA,PUYANGO,Alto,37.0,1610,0,Alto,0.31
111051,CIANO,832.278255615581,89.9983940354095,978.070013344842,112.456226055439,LOJA,PUYANGO,Bajo,17.0,1223,1,Medio,0.26
111052,EL ARENAL,1130.11256580297,89.9977273008034,156.161012177591,113.671624319894,LOJA,PUYANGO,Bajo,42.0,1139,1,Medio,0.19
111053,EL LIMO,612.926650059951,89.9941291716894,1286.34705084979,108.709137836135,LOJA,PUYANGO,Nulo,12.0,1176,3,Alto,0.32
111054,MERCADILLO,1707.68949586916,89.9979796969655,3113.63453289158,109.502227783203,LOJA,PUYANGO,Bajo,47.0,1651,1,Nulo,0.09
111055,VICENTINO,1369.15165844875,89.9936646437622,942.016846942438,107.97122224172,LOJA,PUYANGO,Nulo,19.0,2287,3,Medio,0.22
111150,SARAGURO,2704.899610039,89.9886399646626,256.397134921483,74.6466653997248,LOJA,SARAGURO,Medio,128.0,1434,2,Nulo,0.03
111151,EL PARAISO DE CELEN,2974.75430454436,89.9949149953822,57.3723676573503,75.306421830919,LOJA,SARAGURO,Nulo,41.0,1974,3,Bajo,0.01
111152,EL TABLON,2545.71952032632,89.987311095949,2671.69055138946,65.2529113866106,LOJA,SARAGURO,Bajo,10.0,1946,1,Nulo,0.02
111153,LLUZHAPA,2119.11195922169,89.9962000866604,1753.28950507994,79.9821224212646,LOJA,SARAGURO,Nulo,21.0,2460,3,Bajo,0.07
111154,MANU,2899.68438088266,89.9958968256089,1086.63901722315,92.9486564065323,LOJA,SARAGURO,Bajo,12.0,2551,1,Bajo,0.02
111155,SAN ANTONIO DE QUMBE,2413.11973102926,89.9908398070546,1582.9284882021,72.760706166752,LOJA,SARAGURO,Nulo,14.0,1977,3,Nulo,0.03
111156,SAN PABLO DE TENTA,2796.93600136948,89.9937357425765,986.591743285969,80.1002452184284,LOJA,SARAGURO,Nulo,21.0,2542,3,Bajo,0.03
111157,SAN SEBASTIAN DE YULUC,1680.13858343179,89.9939843093024,1289.1539915123,77.0712597370148,LOJA,SARAGURO,Nulo,8.0,2527,3,Bajo,0.15
111158,SELVA ALEGRE,2674.8964408098,89.9984471352002,1849.55939782156,83.152055037649,LOJA,SARAGURO,Nulo,34.0,2332,3,Bajo,0.03
111159,URDANETA,2876.11325516757,89.9827312726509,717.078929409254,80.7763231065538,LOJA,SARAGURO,Nulo,34.0,1234,3,Nulo,0.01
111160,SUMAYPAMBA,1646.04626895058,89.9893302981915,1954.8356377635,69.2656673740696,LOJA,SARAGURO,Nulo,17.0,2265,3,Bajo,0.14
111250,SOZORANGA,1377.70336440708,89.9969124463026,104.069368810237,103.577209249201,LOJA,SOZORANGA,Bajo,12.0,2098,1,Medio,0.2
111251,NUEVA FATIMA,1565.0722909278,89.9985038359024,163.982298467945,106.073064457286,LOJA,SOZORANGA,Bajo,16.0,1948,1,Bajo,0.14
111252,TACAMOROS,1482.0392244206,89.9928405364092,1201.59336398238,99.89517024306,LOJA,SOZORANGA,Nulo,32.0,1924,3,Medio,0.16
111350,ZAPOTILLO,242.61278509945,89.8769626852847,187.360793274414,74.6535350658275,LOJA,ZAPOTILLO,Alto,30.0,873,0,Alto,0.45
111351,MANGAHURCO,559.704332653549,89.9850730059327,317.140826886901,71.2130721342479,LOJA,ZAPOTILLO,Bajo,5.0,897,1,Alto,0.3
111352,GARZAREAL,357.5261632258,89.9399382419206,360.858002022348,68.6440013270224,LOJA,ZAPOTILLO,Bajo,10.0,421,1,Alto,0.31
111353,LIMONES,274.216172123205,89.9298876332476,858.065871878414,80.1619613565863,LOJA,ZAPOTILLO,Bajo,7.0,397,1,Alto,0.33
111354,PALETILLAS,542.780199063359,89.9725463394988,724.981166870874,74.7874807453842,LOJA,ZAPOTILLO,Medio,15.0,556,2,Medio,0.26
111355,BOLASPAMBA,530.949832365983,89.9819703734881,1336.141678076,82.7379188537598,LOJA,ZAPOTILLO,Bajo,9.0,834,1,Alto,0.29
111356,CAZADEROS,357.381887055065,89.9555937902805,1266.53387291779,75.3803799298345,LOJA,ZAPOTILLO,Bajo,4.0,934,1,Alto,0.37
111450,PINDAL,802.728248619945,89.9902914640835,2587.68294807633,98.4086256760817,LOJA,PINDAL,Alto,89.0,1223,0,Alto,0.32
111451,CHAQUINAL,1035.77559984626,89.9976988907459,858.48046287493,109.431392124721,LOJA,PINDAL,Bajo,58.0,904,1,Medio,0.2
111452,12 DE DICIEMBRE,794.71720385282,89.9935154636037,584.43673602945,106.434627842259,LOJA,PINDAL,Nulo,48.0,839,3,Medio,0.25
111453,MILAGROS,694.118534371881,89.9920211370121,3.74419632458928,94.7878090994699,LOJA,PINDAL,Bajo,32.0,894,1,Medio,0.28
111550,QUILANGA,1937.04210935741,89.9951464623282,935.884726203715,93.7492881873985,LOJA,QUILANGA,Medio,28.0,1786,2,Bajo,0.07
111551,FUNDOCHAMBA,2007.14746216898,89.9987496994984,1487.86827425734,90.8382886689285,LOJA,QUILANGA,Bajo,8.0,1554,1,Bajo,0.05
111552,SAN ANTONIO DE LAS ARADAS,2121.93714526331,89.9945434263512,297.748115412115,91.9982760959201,LOJA,QUILANGA,Nulo,10.0,2409,3,Bajo,0.07
111650,OLMEDO,1522.99210139603,89.9985993798971,1861.16387020961,101.397618040747,LOJA,OLMEDO,Medio,60.0,1132,2,Nulo,0.1
111651,LA TINGUE,1612.41407447974,89.9986514190028,529.539235088046,97.2957204774369,LOJA,OLMEDO,Nulo,9.0,1379,3,Bajo,0.09
120150,BABAHOYO,7.0648089993495,86.1106152513414,488.012745237575,129.759912448459,LOS RIOS,BABAHOYO,Nulo,662.0,61,3,Alto,0.92
120152,CARACOL,16.1373234324117,88.0814627567701,2984.81268129774,126.707752537083,LOS RIOS,BABAHOYO,Alto,57.0,110,0,Alto,0.42
120153,FEBRES CORDERO,42.5321661968487,89.3223345547281,1568.00265549539,124.302075036138,LOS RIOS,BABAHOYO,Nulo,55.0,504,3,Alto,0.49
120154,PIMOCHA,7.59401822667129,88.3176877707489,838.620195992015,127.969260577498,LOS RIOS,BABAHOYO,Alto,101.0,63,0,Alto,0.5
120155,LA UNION,80.6731839748306,87.6950954333983,1595.42607638236,144.790823520758,LOS RIOS,BABAHOYO,Alto,75.0,841,0,Alto,0.56
120250,BABA,6.75682781265946,86.8029214444193,1407.63034776598,117.250125969781,LOS RIOS,BABA,Alto,126.0,51,0,Alto,0.52
120251,GUARE,12.6298917297156,89.1907412979033,55.131354565783,126.618533791656,LOS RIOS,BABA,Medio,58.0,47,2,Alto,0.46
120252,ISLA DE BEJUCAL,8.65157723466424,88.9812985840504,878.356112842054,146.781629240915,LOS RIOS,BABA,Medio,91.0,43,2,Alto,0.49
120350,MONTALVO,65.4752367531183,86.3801815251497,1291.02710814263,133.32434954834,LOS RIOS,MONTALVO,Alto,87.0,1048,0,Alto,0.62
120351,LA ESMERALDA,204.987714166318,89.8778198670683,359.819719934814,146.900375027127,LOS RIOS,MONTALVO,Medio,44.0,834,2,Alto,0.49
120450,PUEBLOVIEJO,14.9807953333039,89.3011498497141,247.027519068237,140.064108712333,LOS RIOS,PUEBLOVIEJO,Medio,100.0,47,2,Alto,0.5
120451,PUERTO PECHICHE,25.4047455655714,89.6203896649253,3007.74137450514,148.832957253527,LOS RIOS,PUEBLOVIEJO,Alto,64.0,47,0,Alto,0.42
120452,SAN JUAN,11.1437551649535,88.2451018213864,2066.22312453401,114.35186569779,LOS RIOS,PUEBLOVIEJO,Alto,203.0,44,0,Alto,0.6
120550,QUEVEDO,74.5132271789822,89.1161463888616,2139.82945748429,150.390995497931,LOS RIOS,QUEVEDO,Alto,732.0,74,0,Alto,0.91
120553,SAN CARLOS,74.3508970641537,89.0607405686214,1212.50036998997,161.203315734863,LOS RIOS,QUEVEDO,Alto,144.0,78,0,Alto,0.53
120555,LA ESPERANZA,87.6019520424148,89.5242713798599,2199.90503693085,151.146075624408,LOS RIOS,QUEVEDO,Medio,174.0,60,2,Alto,0.54
120650,CATARAMA,12.6440540285256,88.3877285549545,705.220018893159,127.51296305102,LOS RIOS,URDANETA,Alto,193.0,53,0,Alto,0.61
120651,RICAURTE,184.034906292214,89.110926191672,934.861336086345,149.254195940096,LOS RIOS,URDANETA,Alto,70.0,1534,0,Alto,0.63
120750,VENTANAS,41.921813199757,89.4935339776948,1415.59619741623,168.551945836091,LOS RIOS,VENTANAS,Alto,320.0,195,0,Alto,0.73
120752,ZAPOTAL,93.7170870730359,89.7737838053985,476.429392401087,143.137656173706,LOS RIOS,VENTANAS,Alto,75.0,1094,0,Alto,0.61
120753,CHACARITA,328.938182666874,89.8479484280328,2315.26760388616,147.650278618995,LOS RIOS,VENTANAS,Medio,51.0,1139,2,Alto,0.47
120754,LOS ANGELES,170.454612136826,89.7506554587061,289.780514912397,152.097245561316,LOS RIOS,VENTANAS,Nulo,52.0,1137,3,Alto,0.56
120850,VINCES,21.3339176219343,89.0460836441071,1993.09224893472,122.710614649179,LOS RIOS,VINCES,Alto,111.0,82,0,Alto,0.5
120851,ANTONIO SOTOMAYOR,10.4980391350254,89.2598314496212,325.280158369565,105.780865506009,LOS RIOS,VINCES,Nulo,126.0,51,3,Alto,0.53
120950,PALENQUE,33.1726910711189,89.161627875017,4754.95219428197,120.852039629348,LOS RIOS,PALENQUE,Alto,44.0,74,0,Alto,0.37
121050,SAN JACINTO DE BUENA FE,108.038648459416,87.53884979845,4815.34454374095,143.916495644835,LOS RIOS,BUENA FE,Alto,144.0,131,0,Alto,0.47
121051,PATRICIA PILAR,159.336466272811,89.784729347273,137.349785487539,163.099010551063,LOS RIOS,BUENA FE,Medio,89.0,140,2,Alto,0.45
121150,VALENCIA,269.5280689693,89.7245877030684,1443.93614250746,165.699938933055,LOS RIOS,VALENCIA,Alto,53.0,2131,0,Alto,0.66
121250,MOCACHE,54.2819884012723,89.1705986580982,1647.43028548589,143.303295775436,LOS RIOS,MOCACHE,Alto,74.0,78,0,Alto,0.44
121350,QUINSALOMA,89.9587518735702,89.5730751462863,200.39215606238,148.078925605582,LOS RIOS,QUINSALOMA,Alto,67.0,179,0,Alto,0.46
130150,PORTOVIEJO,159.472482349929,89.90085018463,2207.38078113444,65.3691252865008,MANABI,PORTOVIEJO,Alto,608.0,648,0,Alto,0.89
130151,ABDON CALDERON,192.958293094649,89.9472749580021,900.923370169565,81.6152166779508,MANABI,PORTOVIEJO,Nulo,139.0,509,3,Alto,0.54
130152,ALHAJUELA,204.388098002077,89.9465107484562,1089.50003798981,86.2599836077009,MANABI,PORTOVIEJO,Nulo,152.0,431,3,Alto,0.53
130153,CRUCITA,79.9503010433104,89.584554190584,2636.91943053894,61.1893045014026,MANABI,PORTOVIEJO,Alto,274.0,290,0,Alto,0.67
130154,PUEBLO NUEVO,265.74289747209,89.9764538459871,6081.30435703424,85.5266077518463,MANABI,PORTOVIEJO,Alto,113.0,460,0,Alto,0.39
130155,RIOCHICO,130.324054462935,89.9314930456284,1111.66666271596,67.2130035194191,MANABI,PORTOVIEJO,Nulo,187.0,395,3,Alto,0.59
130156,SAN PLACIDO,343.765232106667,89.984533086142,873.594854350219,115.611997891316,MANABI,PORTOVIEJO,Alto,59.0,429,0,Alto,0.37
130157,CHIRIJOS,293.867838928694,89.9877213770239,218.781330418531,102.637406129103,MANABI,PORTOVIEJO,Bajo,45.0,429,1,Alto,0.38
130250,CALCETA,154.796594579763,89.1277220731924,397.887137658574,113.026896097574,MANABI,BOLIVAR,Alto,114.0,533,0,Alto,0.54
130251,MEMBRILLO,237.966319604458,89.99205905852,1095.65929458709,118.180578099619,MANABI,BOLIVAR,Nulo,29.0,522,3,Alto,0.39
130252,QUIROGA,226.531779825789,89.0662716760812,2699.0165938707,119.691639887822,MANABI,BOLIVAR,Medio,36.0,565,2,Alto,0.39
130350,CHONE,175.424728465445,89.7225729224596,1008.67597586727,125.038073784378,MANABI,CHONE,Alto,95.0,758,0,Alto,0.54
130351,BOYACA,185.997320118513,89.9543575158747,746.470971717754,86.1878700054512,MANABI,CHONE,Nulo,19.0,575,3,Alto,0.41
130352,CANUTO,159.566778285788,89.9366604155328,853.895322062571,111.60341880435,MANABI,CHONE,Alto,54.0,553,0,Alto,0.46
130353,CONVENTO,287.716434207937,89.9720462163633,13.5296402717804,123.611925258558,MANABI,CHONE,Medio,21.0,476,2,Alto,0.37
130354,CHIBUNGA,237.809359263993,89.9829760449549,1310.45355249854,135.530786539053,MANABI,CHONE,Medio,11.0,543,2,Alto,0.37
130355,ELOY ALFARO,231.558623205001,89.9695111052456,13.0830814540203,95.1847420844479,MANABI,CHONE,Medio,20.0,569,2,Alto,0.4
130356,RICAURTE,264.32307018546,89.9656401191355,2672.64905215855,114.004387088507,MANABI,CHONE,Alto,20.0,957,0,Alto,0.42
130357,SAN ANTONIO,64.4861059568893,85.2811170256744,2187.55231871943,90.5326847379858,MANABI,CHONE,Alto,45.0,342,0,Alto,0.43
130450,EL CARMEN,191.026963191766,89.9186155250437,1193.84156977351,166.205415444296,MANABI,EL CARMEN,Alto,111.0,223,0,Alto,0.46
130451,WILFRIDO LOOR MOREIRA,227.374632483999,89.9775323626735,864.998142219692,155.408850501565,MANABI,EL CARMEN,Nulo,13.0,479,3,Alto,0.38
130452,SAN PEDRO DE SUMA,193.137040126217,89.9162743925094,1045.18615113665,166.556727559943,MANABI,EL CARMEN,Bajo,38.0,128,1,Alto,0.36
130453,SANTA MARIA,104.322673303639,81.7888096339216,2166.43096211491,133.394624903582,MANABI,EL CARMEN,Nulo,40.0,106,3,Alto,0.37
130454,EL PARAISO LA 14,155.487864807658,89.3607142943335,1767.5076102208,155.924777548654,MANABI,EL CARMEN,Nulo,71.0,172,3,Alto,0.41
130550,FLAVIO ALFARO,259.864130372013,89.9826903701853,1262.4819747867,127.599935302356,MANABI,FLAVIO ALFARO,Alto,20.0,927,0,Alto,0.44
130551,SAN FRANCISCO DE NOVILLO,252.023045517181,89.9820285743006,217.815967042835,129.701918015113,MANABI,FLAVIO ALFARO,Nulo,10.0,655,3,Alto,0.4
130552,ZAPALLO,241.324115494103,89.9714171134347,1528.66354046483,108.067639857163,MANABI,FLAVIO ALFARO,Medio,35.0,568,2,Alto,0.4
130650,JIPIJAPA,384.363222896021,89.9645678692995,4469.865896732,60.0563694302998,MANABI,JIPIJAPA,Alto,142.0,676,0,Alto,0.43
130651,AMERICA,468.343545019299,89.9767409765489,4107.09130757562,79.962228072317,MANABI,JIPIJAPA,Medio,38.0,588,2,Medio,0.28
130652,EL ANEGADO,427.806141862885,89.9751333890756,5183.08578146948,86.3705405359683,MANABI,JIPIJAPA,Nulo,60.0,622,3,Alto,0.31
130653,JULCUY,377.188436487824,89.9722758394872,5349.43109500204,75.4146017392476,MANABI,JIPIJAPA,Medio,6.0,777,2,Alto,0.28
130654,LA UNION,413.374808263113,89.9807535830089,941.965726025235,88.994816291623,MANABI,JIPIJAPA,Nulo,37.0,516,3,Alto,0.33
130656,MEMBRILLAL,270.809026283028,89.9302336676799,1996.58390922582,55.1348336900984,MANABI,JIPIJAPA,Bajo,12.0,761,1,Alto,0.37
130657,PEDRO PABLO GOMEZ,495.835935536513,89.9850798686497,778.045561010692,88.0127679088659,MANABI,JIPIJAPA,Medio,15.0,643,2,Alto,0.29
130658,PUERTO CAYO,169.015892262173,89.6186226550598,4083.40811118755,52.2703710843439,MANABI,JIPIJAPA,Nulo,24.0,824,3,Alto,0.41
130750,JUNIN,216.647757649869,89.9602963866098,361.602125977625,97.5010306362732,MANABI,JUNIN,Alto,84.0,532,0,Alto,0.47
130850,MANTA,60.9123510167156,89.6552237177299,257.239394457696,43.0313813273112,MANABI,MANTA,Alto,2.903,187,0,Alto,0.37
130851,SAN LORENZO,228.473371015307,89.8637880558274,913.590211308391,55.8250853664191,MANABI,MANTA,Bajo,34.0,392,1,Alto,0.37
130852,SANTA MARIANITA,176.736049779205,89.9646649306369,369.718537418103,60.02166761201,MANABI,MANTA,Nulo,101.0,335,3,Alto,0.47
130950,MONTECRISTI,149.274349246713,89.6351623782787,2.70121785957482,50.2670101502593,MANABI,MONTECRISTI,Alto,162.0,655,0,Alto,0.61
130952,LA PILA,262.704894656162,89.9165076814417,3920.42138112649,50.213911706751,MANABI,MONTECRISTI,Medio,29.0,540,2,Alto,0.33
131050,PAJAN,266.296,89.9551334946187,970.268932107619,92.4520744258522,MANABI,PAJAN,Medio,101.0,505,2,Alto,0.46
131051,CAMPOZANO,221.383601106275,89.967276246687,999.636782599522,98.1366416259133,MANABI,PAJAN,Nulo,37.0,377,3,Alto,0.38
131052,CASCOL,418.954479989882,89.9689541025134,1169.66085222012,79.447843006679,MANABI,PAJAN,Bajo,19.0,754,1,Alto,0.34
131053,GUALE,170.150442925415,89.9356350345917,431.935989020145,87.2758830020302,MANABI,PAJAN,Medio,42.0,289,2,Alto,0.4
131054,LASCANO,143.050202238102,89.9654954370502,662.529918691633,100.941288980944,MANABI,PAJAN,Medio,38.0,311,2,Alto,0.41
131150,PICHINCHA,131.459500695584,87.0022288096447,3963.38213506388,126.050711379817,MANABI,PICHINCHA,Medio,35.0,513,2,Alto,0.4
131151,BARRAGANETE,175.827429296954,89.4535547471193,2504.76178023142,123.319869995117,MANABI,PICHINCHA,Nulo,19.0,628,3,Alto,0.4
131152,SAN SEBASTIAN,212.574863721713,89.9703693332268,2220.20585008884,139.959915424215,MANABI,PICHINCHA,Bajo,33.0,472,1,Alto,0.39
131250,ROCAFUERTE,119.835952015339,89.8607990070292,510.455524247546,67.1567098368769,MANABI,ROCAFUERTE,Alto,153.0,524,0,Alto,0.59
131251,SOSOTE,59.5745218957871,89.8588089375961,1460.54351535424,52.078560580378,MANABI,ROCAFUERTE,Nulo,31.0,272,3,Alto,0.41
131350,SANTA ANA DE VUELTA LARGA,211.527486334551,89.9589827319309,1530.86775672333,82.7669957532045,MANABI,SANTA ANA,Alto,84.0,680,0,Alto,0.48
131351,AYACUCHO,258.046816513428,89.9807133881701,388.555130037211,91.2403916647268,MANABI,SANTA ANA,Alto,76.0,499,0,Alto,0.44
131352,HONORATO VASQUEZ,308.522166615519,88.3824259056782,116.66035027887,119.12381377475,MANABI,SANTA ANA,Nulo,36.0,396,3,Alto,0.36
131353,LA UNION,175.576658668005,89.9550694286442,90.5776051201259,97.682877393113,MANABI,SANTA ANA,Alto,30.0,377,0,Alto,0.4
131355,SAN PABLO,110.607389793777,89.934828348449,487.945890062869,111.354187906787,MANABI,SANTA ANA,Nulo,27.0,382,3,Alto,0.42
131450,BAHIA DE CARAQUEZ,110.276780736678,85.6753771059945,1279.25691782433,68.9776969516979,MANABI,SUCRE,Medio,162.0,415,2,Alto,0.58
131453,CHARAPOTO,165.417053967283,89.8724500533442,3079.3448114051,67.2590282421394,MANABI,SUCRE,Alto,94.0,471,0,Alto,0.45
131457,SAN ISIDRO,286.821938291466,89.9746694122003,1646.58345002691,74.0875670878092,MANABI,SUCRE,Alto,44.0,583,0,Alto,0.38
131550,TOSAGUA,76.2274482046181,86.5437702135322,2045.61469113315,82.767491222021,MANABI,TOSAGUA,Alto,126.0,346,0,Alto,0.53
131551,BACHILLERO,22.4814609489646,89.6432790484103,1059.01004526081,91.436823187934,MANABI,TOSAGUA,Medio,76.0,176,2,Alto,0.48
131552,ANGEL PEDRO GILER,51.5166394717869,89.7647993228928,7.48027565208781,81.7824932160925,MANABI,TOSAGUA,Nulo,95.0,214,3,Alto,0.51
131650,SUCRE,306.540771447822,89.9696887577878,1721.24183795833,86.8273893801752,MANABI,24 DE MAYO,Alto,77.0,538,0,Alto,0.41
131651,BELLAVISTA,198.722529841784,89.9663985925158,1583.90085212978,96.9806625523518,MANABI,24 DE MAYO,Bajo,48.0,347,1,Alto,0.39
131652,NOBOA,261.08093902853,89.9525764404511,1252.53431478877,94.8176761562541,MANABI,24 DE MAYO,Medio,47.0,407,2,Alto,0.38
131653,ARQUITECTO SIXTO DURAN BALLEN,156.476244889668,89.9482409724074,2171.65769840305,108.834159851074,MANABI,24 DE MAYO,Nulo,41.0,326,3,Alto,0.39
131750,PEDERNALES,204.135706925597,89.4690349737772,2805.34960187396,116.111348023105,MANABI,PEDERNALES,Alto,62.0,822,0,Alto,0.47
131751,COJIMIES,211.092247786685,86.4278223677706,658.814870112958,122.664900440281,MANABI,PEDERNALES,Medio,21.0,923,2,Alto,0.46
131752,DIEZ DE AGOSTO,268.899803850762,89.9848548971562,1953.84421928793,104.56142554712,MANABI,PEDERNALES,Nulo,27.0,813,3,Alto,0.41
131753,ATAHUALPA,221.242730360958,89.9861693790947,791.832926301846,107.985599405625,MANABI,PEDERNALES,Nulo,15.0,789,3,Alto,0.43
131850,OLMEDO,138.384581291159,89.9599868571921,2246.88353417436,112.582006703252,MANABI,OLMEDO,Alto,39.0,352,0,Alto,0.4
131950,PUERTO LOPEZ,292.727423727873,89.9759292228236,4615.39263697187,64.1912899715145,MANABI,PUERTO LOPEZ,Alto,66.0,868,0,Alto,0.41
131951,MACHALILLA,203.271464043879,89.9692906285546,2695.4371271015,58.5886291297706,MANABI,PUERTO LOPEZ,Bajo,46.0,779,1,Alto,0.44
131952,SALANGO,134.996209645798,89.9581671676201,1578.62353434423,57.2226139174567,MANABI,PUERTO LOPEZ,Medio,67.0,462,2,Alto,0.45
132050,JAMA,197.772096085118,89.3250670783766,1389.05503997711,73.7006467128265,MANABI,JAMA,Medio,29.0,920,2,Alto,0.46
132150,JARAMIJO,66.6449545342836,89.6493043271385,860.090992058636,54.7050836586658,MANABI,JARAMIJO,Alto,308.0,399,0,Alto,0.73
132250,SAN VICENTE,131.122320488758,88.7315788198769,1729.89588760279,69.1751125919437,MANABI,SAN VICENTE,Alto,50.0,466,0,Alto,0.43
132251,CANOA,160.449670864956,89.9443223278815,372.715175879286,77.1385034460145,MANABI,SAN VICENTE,Medio,21.0,434,2,Alto,0.4
140150,MACAS,1197.64685692248,89.8987362683256,1732.43215336439,150.903026771545,MORONA SANTIAGO,MORONA,Alto,459.0,1300,0,Alto,0.6
140151,ALSHI,2093.677137452,89.9934910533927,130.322403955781,117.407712312338,MORONA SANTIAGO,MORONA,Nulo,1.0,2086,3,Bajo,0.06
140153,GENERAL PROANO,1191.40701608826,89.7824257630171,178.46326078549,154.470376078288,MORONA SANTIAGO,MORONA,Bajo,67.0,1106,1,Medio,0.19
140156,SAN ISIDRO,1397.95680189701,89.9032262326091,3624.92299092292,147.701066618984,MORONA SANTIAGO,MORONA,Medio,9.0,1019,2,Nulo,0.09
140158,SINAI,1867.54234020396,89.7051730107675,601.158993386995,131.75836017493,MORONA SANTIAGO,MORONA,Medio,3.0,4281,2,Alto,0.31
140160,ZUNA,3102.73765227004,89.9200783806715,1200.21963670156,108.312431244443,MORONA SANTIAGO,MORONA,Bajo,0.0,2911,1,Bajo,0.02
140162,CUCHAENTZA,1132.58935395714,89.929572224598,479.683434340979,124.919804064208,MORONA SANTIAGO,MORONA,Bajo,8.0,1424,1,Medio,0.19
